 0.387, 1.3, 1.245, 2.5, 1.198, 2.129 , 0.12569714742789243, 0.00074871547759612416, 1.0903282595318156 , 0.802106, 0.916152 
 0.387, 1.3, 1.245, 2.5, 1.198, 2.129 , 0.13258454613862425, 0.00085699020387945061, 1.0949922440618944 , 0.802457, 0.916503 
 0.387, 1.299, 1.228, 2.5, 1.198, 2.0 , 0.13931203061661071, 0.00095987946741798926, 1.0609507733122499 , 0.802411, 0.916503 
 0.387, 1.299, 1.228, 2.5, 1.198, 2.0 , 0.14613643508433241, 0.0010580058787962264, 0.9977557006594694 , 0.802396, 0.916182 
 1.693, 1.295, 1.218, 2.5, 0.266, 2.156 , 0.15292043150042761, 0.0011508747416982149, 0.9325745552147722 , 0.803174, 0.917159 
 1.693, 1.295, 1.218, 2.5, 0.266, 2.156 , 0.15984513542616721, 0.0012529882732495044, 0.9111443501956931 , 0.803113, 0.917632 
 1.693, 1.295, 1.218, 2.5, 0.266, 2.156 , 0.16668354826201948, 0.0013655171391535013, 0.9372372795612169 , 0.803098, 0.917388 
 1.677, 1.273, 1.197, 2.5, 0.269, 2.0 , 0.17356904232298909, 0.0014909650774431592, 0.9929662261882929 , 0.803677, 0.918334 
 1.677, 1.273, 1.197, 2.5, 0.269, 2.0 , 0.18055668551124621, 0.0016169941564618835, 1.027998120081575 , 0.803845, 0.918318 
 1.694, 1.246, 1.18, 2.5, 0.265, 2.204 , 0.18741056181231208, 0.00175756090869857, 1.1159343246776887 , 0.803937, 0.9187 
 1.694, 1.246, 1.18, 2.5, 0.265, 2.204 , 0.19445096092569136, 0.0019138193756976466, 1.2218411314639155 , 0.804089, 0.918654 
 1.677, 1.271, 1.165, 2.5, 0.258, 2.202 , 0.20844878525136101, 0.0022073390760418742, 1.280771383145683 , 0.804288, 0.919585 
 1.695, 1.248, 1.146, 2.5, 0.262, 2.23 , 0.21550427483743739, 0.0023610645100223767, 1.3133294829863875 , 0.804471, 0.919463 
 1.695, 1.248, 1.146, 2.5, 0.262, 2.23 , 0.22256448007371801, 0.0024877133708821842, 1.2250072439650763 , 0.804562, 0.920012 
 1.697, 1.223, 1.148, 2.5, 0.259, 2.229 , 0.229441432864882, 0.0026071577019747176, 1.1395103640572493 , 0.805005, 0.920058 
 1.697, 1.223, 1.148, 2.5, 0.259, 2.229 , 0.23650748885634279, 0.0027394420214819277, 1.102252382959103 , 0.804578, 0.920302 
 1.697, 1.223, 1.148, 2.5, 0.259, 2.229 , 0.24338872492475275, 0.0028606755196862155, 1.0487940350773954 , 0.804379, 0.920241 
 1.697, 1.248, 1.119, 2.5, 0.248, 2.255 , 0.25031349148750198, 0.002981056763927778, 1.0113987280180523 , 0.804913, 0.921111 
 1.697, 1.248, 1.119, 2.5, 0.248, 2.255 , 0.25730260785047238, 0.0031050675847208442, 0.9869520065381108 , 0.804868, 0.921141 
 1.697, 1.222, 1.099, 2.5, 0.244, 2.276 , 0.26414632341783173, 0.0032189936937646476, 0.9540951912429609 , 0.805402, 0.921431 
 1.697, 1.222, 1.099, 2.5, 0.244, 2.276 , 0.27118009180072866, 0.0033272349097027321, 0.9035285287657745 , 0.805249, 0.921798 
 1.689, 1.222, 1.093, 2.5, 0.244, 2.281 , 0.27802597701073078, 0.0034353920554850517, 0.8806688779742645 , 0.804913, 0.92192 
 1.689, 1.222, 1.093, 2.5, 0.244, 2.281 , 0.28506208663465527, 0.0035430929511010519, 0.8562240895431347 , 0.805158, 0.922103 
 1.697, 1.297, 1.075, 2.5, 0.241, 2.281 , 0.29199371249697487, 0.0036555317405998914, 0.8636752532189895 , 0.804959, 0.922515 
 1.683, 1.223, 1.047, 2.5, 0.248, 2.281 , 0.30598725581517167, 0.0039166983533274781, 0.9936631947024022 , 0.805264, 0.923171 
 1.683, 1.223, 1.047, 2.5, 0.248, 2.281 , 0.31302849948484207, 0.0040344474855911559, 1.011247618296927 , 0.804685, 0.922774 
 1.683, 1.223, 1.047, 2.5, 0.248, 2.281 , 0.31302849948484207, 0.0040344474855911559, 1.011247618296927 , 0.804685, 0.922774 
 1.695, 1.197, 1.039, 2.5, 0.244, 2.281 , 0.326964230648151, 0.0043205920900828447, 1.146778414815897 , 0.805051, 0.923339 
 1.695, 1.197, 1.039, 2.5, 0.244, 2.281 , 0.33396546385785369, 0.0044337989872527579, 1.0761543120934545 , 0.804776, 0.923568 
 1.697, 1.197, 1.022, 2.5, 0.245, 0.849 , 0.34077652397284203, 0.0045035912575002853, 0.9024914294937384 , 0.805158, 0.924041 
 1.697, 1.197, 1.022, 2.5, 0.245, 0.849 , 0.34777767623799721, 0.0046039536238618121, 0.8470993141508981 , 0.805188, 0.924102 
 1.655, 1.248, 0.999, 2.5, 0.236, 0.873 , 0.35467259950458169, 0.004676844071351406, 0.7230926638574933 , 0.805249, 0.924361 
 1.655, 1.248, 0.999, 2.5, 0.236, 0.873 , 0.36167510987704743, 0.0047240736861317275, 0.5446646363105974 , 0.805203, 0.924285 
 1.655, 1.219, 0.992, 2.5, 0.261, 0.867 , 0.36857067245750158, 0.0047751554280055179, 0.4348923781742201 , 0.805325, 0.924575 
 1.655, 1.219, 0.992, 2.5, 0.261, 0.867 , 0.37561557301786752, 0.0048367493191373611, 0.39935725515108544 , 0.805051, 0.924498 
 1.655, 1.22, 0.974, 2.5, 0.24, 0.896 , 0.38246986753277212, 0.0048776639728881372, 0.32422024059742793 , 0.805386, 0.92517 
 1.655, 1.22, 0.974, 2.5, 0.24, 0.896 , 0.39649692865049052, 0.0049722192484399986, 0.27351606794726735 , 0.805249, 0.9252 
 1.655, 1.22, 0.974, 2.5, 0.24, 0.896 , 0.39649692865049052, 0.0049722192484399986, 0.27351606794726735 , 0.805249, 0.9252 
 1.655, 1.194, 0.963, 2.5, 0.247, 0.896 , 0.41046194196007069, 0.0050996506112485612, 0.390639377114389 , 0.804837, 0.924773 
 1.655, 1.194, 0.963, 2.5, 0.247, 0.896 , 0.41046194196007069, 0.0050996506112485612, 0.390639377114389 , 0.804837, 0.924773 
 0.922, 1.198, 0.948, 2.5, 0.247, 0.917 , 0.4245599590781538, 0.0052252382306641337, 0.47151924855922717 , 0.805432, 0.924804 
 0.913, 1.196, 0.925, 2.5, 0.238, 0.917 , 0.43145934016881188, 0.0052879200352758133, 0.5036359063133715 , 0.805493, 0.9252 
 0.913, 1.196, 0.925, 2.5, 0.238, 0.917 , 0.43855073756646568, 0.0053512771442557408, 0.5248277818045194 , 0.805737, 0.925597 
 0.917, 1.167, 0.911, 2.5, 0.245, 0.917 , 0.4454506997568069, 0.0053885750533556598, 0.44501958669688013 , 0.80528, 0.925078 
 0.917, 1.167, 0.911, 2.5, 0.245, 0.917 , 0.45250077424664847, 0.0054087235110088011, 0.3300766268487268 , 0.805402, 0.92546 
 0.917, 1.169, 0.899, 2.5, 0.245, 0.917 , 0.45935874095168855, 0.0054442925177260919, 0.28480362586299646 , 0.805737, 0.92549 
 0.917, 1.169, 0.899, 2.5, 0.245, 0.917 , 0.46640828865024414, 0.0054719040925912763, 0.23693210645143173 , 0.806287, 0.92607 
 0.917, 1.169, 0.899, 2.5, 0.245, 0.917 , 0.47326599694845989, 0.0054689328339817761, 0.11053130887894755 , 0.805936, 0.925994 
 0.917, 1.145, 0.894, 2.5, 0.237, 2.486 , 0.48016539147606146, 0.0054591654961802091, -0.009740811164760999 , 0.806683, 0.92668 
 0.917, 1.144, 0.875, 2.5, 0.24, 2.486 , 0.49411447701462752, 0.0054062843993695504, -0.2309641328600378 , 0.807065, 0.92668 
 0.917, 1.144, 0.875, 2.5, 0.24, 2.486 , 0.49411447701462752, 0.0054062843993695504, -0.2309641328600378 , 0.807065, 0.92668 
 1.163, 1.146, 0.849, 2.5, 0.243, 2.486 , 0.50819024680548308, 0.0053614399199492973, -0.2890691415109359 , 0.807492, 0.927108 
 1.163, 1.146, 0.849, 2.5, 0.243, 2.486 , 0.51524092080959294, 0.0053216735998087685, -0.3474830631777195 , 0.807767, 0.927565 
 1.168, 1.117, 0.843, 2.5, 0.244, 2.486 , 0.52214142429996102, 0.0052863786395583061, -0.3612899058971948 , 0.808072, 0.927626 
 1.168, 1.117, 0.843, 2.5, 0.244, 2.486 , 0.52915013288405754, 0.0052712196129435212, -0.29396046580041 , 0.808164, 0.927764 
 1.161, 1.118, 0.823, 2.5, 0.243, 1.042 , 0.53596624082608968, 0.0052527690863149431, -0.2643530377263801 , 0.80856, 0.928069 
 1.161, 1.118, 0.823, 2.5, 0.243, 1.042 , 0.54297323135344444, 0.005218734009642274, -0.2737603480383086 , 0.808835, 0.928313 
 1.161, 1.118, 0.823, 2.5, 0.243, 1.042 , 0.54987238552943407, 0.0052105293265041625, -0.19478599873207258 , 0.808316, 0.927993 
 1.191, 1.117, 0.791, 2.5, 0.244, 1.042 , 0.55672967779750415, 0.0052140590017022651, -0.10250370472846271 , 0.809277, 0.928573 
 1.191, 1.117, 0.791, 2.5, 0.244, 1.042 , 0.56373592644758652, 0.0051657986058523649, -0.21034886809684394 , 0.809171, 0.928847 
 1.143, 1.093, 0.787, 2.5, 0.243, 1.042 , 0.57055009319171313, 0.0050893243851579282, -0.38868851937411364 , 0.809522, 0.928969 
 1.143, 1.093, 0.787, 2.5, 0.243, 1.042 , 0.57755511993550346, 0.0050158727987831362, -0.5096411605926505 , 0.809506, 0.928801 
 1.141, 1.094, 0.767, 2.5, 0.237, 1.042 , 0.58441027797296941, 0.0049224326923309625, -0.6556455301011397 , 0.809445, 0.929046 
 1.141, 1.07, 0.744, 2.5, 0.243, 1.1 , 0.59860712941378413, 0.0047254288590804208, -0.8289847705249258 , 0.810315, 0.929763 
 1.141, 1.07, 0.744, 2.5, 0.243, 1.1 , 0.60559074960820425, 0.0046370589209469518, -0.858439795799427 , 0.809949, 0.929564 
 1.141, 1.071, 0.735, 2.5, 0.246, 1.121 , 0.61259597491558504, 0.0045449673070430616, -0.8569164823048254 , 0.810697, 0.929671 
 1.141, 1.071, 0.735, 2.5, 0.246, 1.121 , 0.61964745981929126, 0.0044418212458667734, -0.887499790827178 , 0.810651, 0.930037 
 1.141, 1.071, 0.735, 2.5, 0.246, 1.121 , 0.6265486036208201, 0.0043528942845337459, -0.8708155814923657 , 0.810468, 0.929961 
 1.141, 1.071, 0.721, 2.5, 0.267, 1.121 , 0.6334076791231793, 0.0042652372672216717, -0.84273450910149 , 0.811063, 0.930388 
 1.141, 1.071, 0.721, 2.5, 0.267, 1.121 , 0.6334076791231793, 0.0042652372672216717, -0.84273450910149 , 0.811063, 0.930388 
 1.082, 1.069, 0.711, 2.5, 0.24, 1.121 , 0.64735922601190587, 0.0040926769381027673, -0.7682795176863237 , 0.810941, 0.930587 
 1.082, 1.069, 0.711, 2.5, 0.24, 1.121 , 0.65436791688119389, 0.0040222347655300503, -0.6838433635101637 , 0.81088, 0.930541 
 1.171, 1.045, 0.69, 2.5, 0.245, 1.121 , 0.66131021450730632, 0.0039702557166254116, -0.5710584101288418 , 0.811017, 0.930602 
 1.171, 1.045, 0.69, 2.5, 0.245, 1.121 , 0.66831922498169982, 0.0039397769590712164, -0.4092919414046037 , 0.810941, 0.930617 
 1.167, 1.044, 0.673, 2.5, 0.239, 2.5 , 0.67517735340137996, 0.0038958470184774835, -0.34964917677041285 , 0.811429, 0.931289 
 1.071, 1.046, 0.664, 2.5, 0.24, 2.5 , 0.68904251861893762, 0.0038258590589965794, -0.2596881229178507 , 0.811521, 0.931136 
 1.071, 1.046, 0.664, 2.5, 0.24, 2.5 , 0.68904251861893762, 0.0038258590589965794, -0.2596881229178507 , 0.811521, 0.931136 
 1.071, 1.046, 0.664, 2.5, 0.24, 2.5 , 0.70311693009979348, 0.0037495758410626963, -0.24173239782078326 , 0.811673, 0.93135 
 0.873, 1.016, 0.642, 2.5, 0.243, 2.5 , 0.71025152638462519, 0.0037272724339908708, -0.19034631222740472 , 0.812177, 0.931319 
 0.873, 1.016, 0.642, 2.5, 0.243, 2.5 , 0.71726076963744945, 0.0037012068811136255, -0.18069963742868822 , 0.812009, 0.931579 
 0.868, 1.019, 0.64, 2.5, 0.243, 2.5 , 0.7242033956588857, 0.0036710008703109693, -0.18607904976499867 , 0.812467, 0.931868 
 0.868, 1.019, 0.64, 2.5, 0.243, 2.5 , 0.73121238260881694, 0.0036484847636187598, -0.16115514246985185 , 0.812711, 0.931975 
 0.863, 1.019, 0.622, 2.5, 0.245, 2.5 , 0.73815490163503972, 0.0036316263544306881, -0.13400916671980667 , 0.813001, 0.931746 
 0.863, 1.019, 0.622, 2.5, 0.245, 2.5 , 0.74512155345019127, 0.0035745663174001508, -0.24874264834687665 , 0.81294, 0.931762 
 0.871, 0.997, 0.594, 2.5, 0.25, 2.5 , 0.75197927428007638, 0.0034941575878089741, -0.4298529829895301 , 0.813321, 0.932143 
 0.871, 0.997, 0.594, 2.5, 0.25, 2.5 , 0.75894418589510082, 0.0034184486180818653, -0.5186298215534748 , 0.813001, 0.93196 
 1.019, 0.994, 0.587, 2.5, 0.245, 2.5 , 0.76580068438137749, 0.003351797567084092, -0.564671419284025 , 0.813306, 0.932143 
 1.019, 0.994, 0.587, 2.5, 0.245, 2.5 , 0.7728065845670421, 0.0032925188115017815, -0.5570260250745491 , 0.813642, 0.932342 
 1.039, 0.994, 0.565, 2.5, 0.244, 2.5 , 0.78647688721624498, 0.0032115571545916202, -0.42846353788593206 , 0.813809, 0.931777 
 1.039, 0.994, 0.565, 2.5, 0.244, 2.5 , 0.78647688721624498, 0.0032115571545916202, -0.42846353788593206 , 0.813809, 0.931777 
 1.218, 0.993, 0.545, 2.5, 0.242, 2.5 , 0.80050497315154523, 0.0031556873864010508, -0.29018940462907494 , 0.813672, 0.931838 
 1.218, 0.993, 0.545, 2.5, 0.242, 2.5 , 0.80744591971863511, 0.0031424460657609407, -0.20892091368619958 , 0.813916, 0.932006 
 1.02, 0.968, 0.538, 2.5, 0.239, 2.5 , 0.81445013909198449, 0.0031212559932209836, -0.1821724846856796 , 0.813916, 0.931884 
 1.02, 0.968, 0.538, 2.5, 0.239, 2.5 , 0.82158439801535654, 0.0030776572249654049, -0.2291962262267475 , 0.813672, 0.931533 
 0.996, 0.968, 0.516, 2.5, 0.244, 2.5 , 0.82852736609657773, 0.0030465130902773757, -0.23017121572104315 , 0.814282, 0.931762 
 0.996, 0.968, 0.516, 2.5, 0.244, 2.5 , 0.8356210933700069, 0.0030288566304365848, -0.19446705861389546 , 0.814008, 0.931563 
 0.994, 0.968, 0.517, 2.5, 0.246, 2.5 , 0.84252263215166401, 0.0029957010048646772, -0.22452838338062975 , 0.814252, 0.931594 
 0.994, 0.968, 0.517, 2.5, 0.246, 2.5 , 0.84957426510183276, 0.0029481934282437269, -0.2870329855431919 , 0.81471, 0.93196 
 0.994, 0.968, 0.517, 2.5, 0.246, 2.5 , 0.85647560894412578, 0.0029409107454480134, -0.19717074875546814 , 0.814328, 0.93167 
 0.997, 0.968, 0.495, 2.5, 0.24, 2.5 , 0.86337693310874042, 0.0029447784701375013, -0.10710691326261212 , 0.815, 0.932082 
 0.997, 0.968, 0.495, 2.5, 0.24, 2.5 , 0.87042821708359164, 0.0029214321323964777, -0.1225780774156533 , 0.814481, 0.931777 
 0.967, 0.566, 0.477, 2.5, 0.245, 0.946 , 0.87724528367285215, 0.0029280465541328539, -0.03482545832235928 , 0.814557, 0.931533 
 0.969, 0.546, 0.463, 2.5, 0.243, 0.941 , 0.89126115450688737, 0.0030182071234362193, 0.29057910755919014 , 0.815183, 0.931777 
 0.947, 0.514, 0.447, 2.5, 0.243, 0.969 , 0.90493369799851731, 0.0031180876934815394, 0.4733617288369916 , 0.815122, 0.931273 
 0.947, 0.514, 0.447, 2.5, 0.243, 0.969 , 0.90493369799851731, 0.0031180876934815394, 0.4733617288369916 , 0.815122, 0.931273 
 0.945, 0.515, 0.44, 2.5, 0.243, 0.971 , 0.91900616269711211, 0.0032411130140358626, 0.5960986205502158 , 0.814984, 0.931228 
 0.945, 0.515, 0.44, 2.5, 0.243, 0.971 , 0.91900616269711211, 0.0032411130140358626, 0.5960986205502158 , 0.814984, 0.931228 
 0.945, 0.515, 0.44, 2.5, 0.243, 0.971 , 0.93304034010032755, 0.003334795161532744, 0.5291159636796933 , 0.815595, 0.931579 
 0.943, 0.494, 0.416, 2.5, 0.246, 0.999 , 0.93998266602880598, 0.0033859672800593968, 0.5148920903846186 , 0.815961, 0.931792 
 0.943, 0.494, 0.416, 2.5, 0.246, 0.999 , 0.94703376297625153, 0.003415012415839816, 0.4235109304380483 , 0.816007, 0.931579 
 0.918, 0.467, 0.396, 2.5, 0.24, 1.017 , 0.94703376297625153, 0.003415012415839816, 0.4235109304380483 , 0.815915, 0.931258 
 0.918, 0.467, 0.396, 2.5, 0.24, 1.017 , 0.96094309544249845, 0.0034962573524921921, 0.3713782204873078 , 0.815991, 0.93164 
 2.5, 1.07, 1.238, 0.421, 0.398, 0.42 , 1.0082334639548636, 0.022549275082682407, 141.5731424923155 , 0.847807, 0.932616 
 2.5, 1.07, 1.238, 0.421, 0.398, 0.42 , 1.0081545874326625, 0.022586877588065081, 145.21055477719432 , 0.848142, 0.932326 
 2.5, 1.069, 1.238, 0.421, 0.392, 0.54 , 1.0081190906054851, 0.022541073524972723, 148.82149485539884 , 0.848249, 0.932372 
 2.5, 1.069, 1.238, 0.421, 0.392, 0.54 , 1.0077934456915925, 0.022971214048079027, 152.32486985497155 , 0.848692, 0.932464 
 2.5, 1.069, 1.238, 0.421, 0.421, 0.515 , 1.0068757748381869, 0.02413247666452871, 155.38277663455906 , 0.848356, 0.932845 
 2.5, 1.069, 1.238, 0.421, 0.421, 0.515 , 1.0054511073249093, 0.025657770100812442, 158.33973170799075 , 0.848539, 0.931853 
 2.5, 1.069, 1.471, 1.219, 0.418, 0.365 , 1.0036307237144184, 0.027306747318192427, 160.9519401178263 , 0.847791, 0.93228 
 2.5, 1.069, 1.471, 1.219, 0.418, 0.365 , 1.0011053714295999, 0.02930561829245713, 163.37285748260342 , 0.84744, 0.932387 
 2.5, 1.069, 1.471, 1.219, 0.415, 0.363 , 0.99793446901602867, 0.031505811797541812, 165.26023744198963 , 0.847227, 0.932448 
 2.5, 2.5, 1.471, 1.219, 0.424, 0.361 , 0.98983527079451916, 0.036084153274666263, 167.88216195698118 , 0.845975, 0.932265 
 2.5, 2.5, 1.471, 1.219, 0.424, 0.361 , 0.98983527079451916, 0.036084153274666263, 167.88216195698118 , 0.845975, 0.932265 
 2.5, 2.5, 1.471, 1.219, 0.424, 0.361 , 0.98503360612998758, 0.038342364188120488, 168.79274558855099 , 0.846098, 0.93254 
 2.5, 2.5, 1.471, 1.219, 0.444, 0.362 , 0.97420419348445864, 0.042612927747454635, 169.86250607677945 , 0.845151, 0.932021 
 2.5, 2.5, 1.471, 1.219, 0.444, 0.362 , 0.96828771392688251, 0.044615412998654208, 170.17733260830124 , 0.845121, 0.932174 
 2.5, 2.5, 1.018, 0.919, 0.472, 0.391 , 0.96226857441266234, 0.046480807651940653, 170.330831527946 , 0.844526, 0.932342 
 2.5, 2.5, 1.018, 0.919, 0.472, 0.391 , 0.95600898185875971, 0.048271665318315331, 170.35165270944373 , 0.844923, 0.932723 
 2.5, 2.5, 1.0, 0.922, 0.5, 0.388 , 0.94976689382964175, 0.04991369475000234, 170.4301830439751 , 0.844984, 0.932998 
 2.5, 2.5, 1.0, 0.922, 0.5, 0.388 , 0.94329056568715375, 0.051531700128007361, 170.36180488773599 , 0.844221, 0.932509 
 2.5, 2.5, 0.992, 0.921, 0.5, 0.418 , 0.93681919017223514, 0.053056148310131314, 170.3510007940869 , 0.843946, 0.932418 
 2.5, 2.5, 0.992, 0.921, 0.5, 0.418 , 0.93023450953078823, 0.054528728585129527, 170.30593791844237 , 0.843976, 0.93228 
 2.5, 2.5, 0.97, 0.921, 0.525, 0.415 , 0.92372444378295382, 0.055924285959183036, 170.28111806614135 , 0.843458, 0.93228 
 2.5, 2.5, 0.97, 0.921, 0.525, 0.415 , 0.91706951336732967, 0.057258597336172362, 170.3985468967324 , 0.843519, 0.932769 
 2.5, 2.5, 0.946, 0.921, 0.5, 0.442 , 0.9040732838332588, 0.059692041174563622, 170.73350210989938 , 0.842878, 0.93286 
 2.5, 2.5, 0.946, 0.921, 0.5, 0.442 , 0.89739208441479423, 0.060887618151148098, 170.88837501067505 , 0.843061, 0.933059 
 2.32, 2.5, 0.94, 0.921, 0.387, 0.465 , 0.89075173498491422, 0.062046002636446787, 171.037034603998 , 0.842512, 0.932677 
 2.32, 2.5, 0.94, 0.921, 0.387, 0.465 , 0.88402273171207724, 0.063191763097868003, 171.14980851384718 , 0.841962, 0.932692 
 2.3, 2.5, 0.923, 1.224, 0.397, 0.466 , 0.87739742362604178, 0.064253204011570267, 171.40480397390832 , 0.841856, 0.932845 
 2.3, 2.5, 0.923, 1.224, 0.397, 0.466 , 0.87054356549934264, 0.065312516066369106, 171.71085071972374 , 0.84155, 0.932509 
 2.5, 2.5, 0.898, 1.224, 0.5, 0.488 , 0.86379174083315635, 0.066371895467529834, 171.81280701574943 , 0.84123, 0.932448 
 2.5, 2.5, 0.898, 1.224, 0.5, 0.488 , 0.85682575326477128, 0.067402308549221218, 172.05953369317106 , 0.840772, 0.932601 
 2.5, 2.5, 0.891, 1.227, 0.914, 0.491 , 0.85000391522395946, 0.068405012913401425, 172.2105489181617 , 0.840192, 0.932647 
 2.5, 2.5, 0.891, 1.227, 0.914, 0.491 , 0.84310075856399835, 0.069444789006608026, 172.16113249130922 , 0.839719, 0.932586 
 2.5, 2.5, 0.891, 1.227, 0.914, 0.491 , 0.83626265906526709, 0.070441229854993029, 172.2058255260476 , 0.839567, 0.932921 
 2.5, 2.5, 0.87, 1.224, 0.928, 0.516 , 0.82941789572492663, 0.071434226304620874, 172.21801860875638 , 0.838727, 0.933089 
 2.5, 1.873, 0.871, 1.224, 0.928, 0.518 , 0.81555132429461441, 0.073437503703584955, 172.11975941105302 , 0.836927, 0.93283 
 2.5, 1.873, 0.871, 1.224, 0.928, 0.518 , 0.81555132429461441, 0.073437503703584955, 172.11975941105302 , 0.836927, 0.93283 
 2.5, 1.873, 0.871, 1.224, 0.928, 0.518 , 0.80883363439011269, 0.074395948573363624, 172.09570266101193 , 0.836011, 0.932784 
 2.5, 1.877, 0.849, 2.084, 0.928, 0.515 , 0.79508621477786856, 0.076382120192215644, 171.9603101399109 , 0.834775, 0.932876 
 2.5, 1.877, 0.849, 2.084, 0.928, 0.515 , 0.79508621477786856, 0.076382120192215644, 171.9603101399109 , 0.834775, 0.932876 
 2.5, 1.854, 0.844, 1.975, 0.951, 0.565 , 0.78131782013924678, 0.078293025122956064, 172.103496291482 , 0.833829, 0.933196 
 2.5, 1.853, 0.825, 1.875, 0.953, 0.566 , 0.7745008502563524, 0.079230727421616035, 172.17157282330945 , 0.832105, 0.932937 
 2.5, 1.853, 0.825, 1.875, 0.953, 0.566 , 0.76757439036214503, 0.080153737972269504, 172.31352118208338 , 0.831846, 0.932479 
 2.5, 1.853, 0.825, 1.875, 0.953, 0.566 , 0.76083036500293477, 0.081033009465617117, 172.47182571044314 , 0.830915, 0.932418 
 2.5, 1.849, 0.672, 1.877, 0.951, 0.592 , 0.75404219570400355, 0.081901311589159725, 172.64725494336957 , 0.830167, 0.932494 
 2.5, 1.849, 0.672, 1.877, 0.951, 0.592 , 0.74706413319466092, 0.082779999357454045, 172.8192307887894 , 0.829236, 0.932189 
 2.5, 1.85, 0.652, 1.851, 0.928, 0.587 , 0.74013067508212393, 0.083682495515452024, 172.83688907592187 , 0.828885, 0.932494 
 2.5, 1.85, 0.652, 1.851, 0.928, 0.587 , 0.73310806445434618, 0.084577391347145009, 172.8734308122146 , 0.827726, 0.932357 
 1.646, 1.85, 0.617, 1.851, 0.748, 0.591 , 0.72626872950594568, 0.085421719293360024, 172.98454119905387 , 0.826749, 0.932021 
 1.646, 1.85, 0.612, 1.859, 0.748, 0.42 , 0.71232269854988051, 0.087196407335017503, 172.9337353632366 , 0.824689, 0.931411 
 1.646, 1.85, 0.612, 1.859, 0.748, 0.42 , 0.7053756281077298, 0.088069332971904418, 172.93456232628262 , 0.824353, 0.931746 
 1.646, 1.85, 0.595, 1.831, 0.828, 0.42 , 0.69857653086065263, 0.088927715687391579, 172.91446842331126 , 0.82298, 0.930922 
